file_name,wave,columns,labels
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_LieStill_day,The total time of possible sleep outside a bedtime
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Sleep_day,Total sleep time of this calendar day
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_SleepInterval_day,The time of this calendar day which is flagged as belonging to a sleep-interval
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Awake_day,The time of this calendar day which is not flagged as belonging to a sleep-inter
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Walk_Slow_day,Time of walking with a cadence lower than 100
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Walk_Fast_day,Time of walking with a cadence equal or higher than 100
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Lie_day,Time of lying
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Sit_day,Time of sitting
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_SitLie_day,Time of sitting or lying
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Stand_day,Time of standing
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Move_day,The time of 'move'
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_StandMove_day,Time of standing or moving
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Walk_day,Time of walking
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Run_day,Time of running
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Stair_day,Time of stair-walking (all stair walking like activities)
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Cycle_day,Time of cycling
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Upright_day,Time of all upright activities/postures (i.e. Stand + Move + Walk + Run + Stair)
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Other_day,Time of activities in 'Other' postures/activities
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_NonWear_day,Non-wear time
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_INT1_day,Time spent on activities classified as sedentary
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_INT2_day,Time spent on activities classified as low physical activity
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_INT3_day,Time spent on activities classified as moderate physical activity
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_INT4_day,Time spent on activities classified as vigorousÂ  physical activity
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_INT34_day,Time spent on activities classified as moderate and vigorousÂ physical activity
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,ActiPASS_Steps_day,Total number of steps
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_mean_ENMO_day,Mean ENMO
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_ig_rsquared_ENMO_day,IG R-squared
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_ig_gradient_ENMO_day,IG Gradient
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_ig_intercept_ENMO_day,IG Intercept
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_0_25_ENMO_day,Minutes in ENMO Level: [0-25) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_25_50_ENMO_day,Minutes in ENMO Level: [25-50) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_50_75_ENMO_day,Minutes in ENMO Level: [50-75) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_75_100_ENMO_day,Minutes in ENMO Level: [75-100) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_100_125_ENMO_day,Minutes in ENMO Level: [100-125) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_125_150_ENMO_day,Minutes in ENMO Level: [125-150) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_150_175_ENMO_day,Minutes in ENMO Level: [150-175) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_175_200_ENMO_day,Minutes in ENMO Level: [175-200) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_200_225_ENMO_day,Minutes in ENMO Level: [200-225) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_225_250_ENMO_day,Minutes in ENMO Level: [225-250) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_250_275_ENMO_day,Minutes in ENMO Level: [250-275) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_275_300_ENMO_day,Minutes in ENMO Level: [275-300) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_300_325_ENMO_day,Minutes in ENMO Level: [300-325) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_325_350_ENMO_day,Minutes in ENMO Level: [325-350) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_350_375_ENMO_day,Minutes in ENMO Level: [350-375) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_375_400_ENMO_day,Minutes in ENMO Level: [375-400) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_400_425_ENMO_day,Minutes in ENMO Level: [400-425) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_425_450_ENMO_day,Minutes in ENMO Level: [425-450) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_450_475_ENMO_day,Minutes in ENMO Level: [450-475) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_475_500_ENMO_day,Minutes in ENMO Level: [475-500) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_500_525_ENMO_day,Minutes in ENMO Level: [500-525) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_525_550_ENMO_day,Minutes in ENMO Level: [525-550) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_550_575_ENMO_day,Minutes in ENMO Level: [550-575) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_575_600_ENMO_day,Minutes in ENMO Level: [575-600) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_600_625_ENMO_day,Minutes in ENMO Level: [600-625) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_625_650_ENMO_day,Minutes in ENMO Level: [625-650) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_650_675_ENMO_day,Minutes in ENMO Level: [650-675) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_675_700_ENMO_day,Minutes in ENMO Level: [675-700) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_700_725_ENMO_day,Minutes in ENMO Level: [700-725) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_725_750_ENMO_day,Minutes in ENMO Level: [725-750) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_750_775_ENMO_day,Minutes in ENMO Level: [750-775) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_775_800_ENMO_day,Minutes in ENMO Level: [775-800) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_800_825_ENMO_day,Minutes in ENMO Level: [800-825) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_825_850_ENMO_day,Minutes in ENMO Level: [825-850) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_850_875_ENMO_day,Minutes in ENMO Level: [850-875) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_875_900_ENMO_day,Minutes in ENMO Level: [875-900) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_900_925_ENMO_day,Minutes in ENMO Level: [900-925) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_925_950_ENMO_day,Minutes in ENMO Level: [925-950) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_950_975_ENMO_day,Minutes in ENMO Level: [950-975) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_975_1000_ENMO_day,Minutes in ENMO Level: [975-1000) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1000_1025_ENMO_day,Minutes in ENMO Level: [1000-1025) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1025_1050_ENMO_day,Minutes in ENMO Level: [1025-1050) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1050_1075_ENMO_day,Minutes in ENMO Level: [1050-1075) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1075_1100_ENMO_day,Minutes in ENMO Level: [1075-1100) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1100_1125_ENMO_day,Minutes in ENMO Level: [1100-1125) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1125_1150_ENMO_day,Minutes in ENMO Level: [1125-1150) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1150_1175_ENMO_day,Minutes in ENMO Level: [1150-1175) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1175_1200_ENMO_day,Minutes in ENMO Level: [1175-1200) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1200_1225_ENMO_day,Minutes in ENMO Level: [1200-1225) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1225_1250_ENMO_day,Minutes in ENMO Level: [1225-1250) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1250_1275_ENMO_day,Minutes in ENMO Level: [1250-1275) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1275_1300_ENMO_day,Minutes in ENMO Level: [1275-1300) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1300_1325_ENMO_day,Minutes in ENMO Level: [1300-1325) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1325_1350_ENMO_day,Minutes in ENMO Level: [1325-1350) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1350_1375_ENMO_day,Minutes in ENMO Level: [1350-1375) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1375_1400_ENMO_day,Minutes in ENMO Level: [1375-1400) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1400_1425_ENMO_day,Minutes in ENMO Level: [1400-1425) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1425_1450_ENMO_day,Minutes in ENMO Level: [1425-1450) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1450_1475_ENMO_day,Minutes in ENMO Level: [1450-1475) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1475_1500_ENMO_day,Minutes in ENMO Level: [1475-1500) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1500_1525_ENMO_day,Minutes in ENMO Level: [1500-1525) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1525_1550_ENMO_day,Minutes in ENMO Level: [1525-1550) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1550_1575_ENMO_day,Minutes in ENMO Level: [1550-1575) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1575_1600_ENMO_day,Minutes in ENMO Level: [1575-1600) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1600_1625_ENMO_day,Minutes in ENMO Level: [1600-1625) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1625_1650_ENMO_day,Minutes in ENMO Level: [1625-1650) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1650_1675_ENMO_day,Minutes in ENMO Level: [1650-1675) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1675_1700_ENMO_day,Minutes in ENMO Level: [1675-1700) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1700_1725_ENMO_day,Minutes in ENMO Level: [1700-1725) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1725_1750_ENMO_day,Minutes in ENMO Level: [1725-1750) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1750_1775_ENMO_day,Minutes in ENMO Level: [1750-1775) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1775_1800_ENMO_day,Minutes in ENMO Level: [1775-1800) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1800_1825_ENMO_day,Minutes in ENMO Level: [1800-1825) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1825_1850_ENMO_day,Minutes in ENMO Level: [1825-1850) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1850_1875_ENMO_day,Minutes in ENMO Level: [1850-1875) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1875_1900_ENMO_day,Minutes in ENMO Level: [1875-1900) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1900_1925_ENMO_day,Minutes in ENMO Level: [1900-1925) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1925_1950_ENMO_day,Minutes in ENMO Level: [1925-1950) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1950_1975_ENMO_day,Minutes in ENMO Level: [1950-1975) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_1975_2000_ENMO_day,Minutes in ENMO Level: [1975-2000) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2000_2025_ENMO_day,Minutes in ENMO Level: [2000-2025) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2025_2050_ENMO_day,Minutes in ENMO Level: [2025-2050) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2050_2075_ENMO_day,Minutes in ENMO Level: [2050-2075) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2075_2100_ENMO_day,Minutes in ENMO Level: [2075-2100) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2100_2125_ENMO_day,Minutes in ENMO Level: [2100-2125) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2125_2150_ENMO_day,Minutes in ENMO Level: [2125-2150) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2150_2175_ENMO_day,Minutes in ENMO Level: [2150-2175) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2175_2200_ENMO_day,Minutes in ENMO Level: [2175-2200) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2200_2225_ENMO_day,Minutes in ENMO Level: [2200-2225) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2225_2250_ENMO_day,Minutes in ENMO Level: [2225-2250) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2250_2275_ENMO_day,Minutes in ENMO Level: [2250-2275) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2275_2300_ENMO_day,Minutes in ENMO Level: [2275-2300) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2300_2325_ENMO_day,Minutes in ENMO Level: [2300-2325) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2325_2350_ENMO_day,Minutes in ENMO Level: [2325-2350) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2350_2375_ENMO_day,Minutes in ENMO Level: [2350-2375) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2375_2400_ENMO_day,Minutes in ENMO Level: [2375-2400) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2400_2425_ENMO_day,Minutes in ENMO Level: [2400-2425) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2425_2450_ENMO_day,Minutes in ENMO Level: [2425-2450) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2450_2475_ENMO_day,Minutes in ENMO Level: [2450-2475) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2475_2500_ENMO_day,Minutes in ENMO Level: [2475-2500) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2500_2525_ENMO_day,Minutes in ENMO Level: [2500-2525) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2525_2550_ENMO_day,Minutes in ENMO Level: [2525-2550) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2550_2575_ENMO_day,Minutes in ENMO Level: [2550-2575) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2575_2600_ENMO_day,Minutes in ENMO Level: [2575-2600) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2600_2625_ENMO_day,Minutes in ENMO Level: [2600-2625) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2625_2650_ENMO_day,Minutes in ENMO Level: [2625-2650) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2650_2675_ENMO_day,Minutes in ENMO Level: [2650-2675) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2675_2700_ENMO_day,Minutes in ENMO Level: [2675-2700) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2700_2725_ENMO_day,Minutes in ENMO Level: [2700-2725) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2725_2750_ENMO_day,Minutes in ENMO Level: [2725-2750) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2750_2775_ENMO_day,Minutes in ENMO Level: [2750-2775) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2775_2800_ENMO_day,Minutes in ENMO Level: [2775-2800) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2800_2825_ENMO_day,Minutes in ENMO Level: [2800-2825) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2825_2850_ENMO_day,Minutes in ENMO Level: [2825-2850) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2850_2875_ENMO_day,Minutes in ENMO Level: [2850-2875) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2875_2900_ENMO_day,Minutes in ENMO Level: [2875-2900) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2900_2925_ENMO_day,Minutes in ENMO Level: [2900-2925) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2925_2950_ENMO_day,Minutes in ENMO Level: [2925-2950) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2950_2975_ENMO_day,Minutes in ENMO Level: [2950-2975) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_2975_3000_ENMO_day,Minutes in ENMO Level: [2975-3000) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3000_3025_ENMO_day,Minutes in ENMO Level: [3000-3025) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3025_3050_ENMO_day,Minutes in ENMO Level: [3025-3050) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3050_3075_ENMO_day,Minutes in ENMO Level: [3050-3075) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3075_3100_ENMO_day,Minutes in ENMO Level: [3075-3100) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3100_3125_ENMO_day,Minutes in ENMO Level: [3100-3125) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3125_3150_ENMO_day,Minutes in ENMO Level: [3125-3150) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3150_3175_ENMO_day,Minutes in ENMO Level: [3150-3175) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3175_3200_ENMO_day,Minutes in ENMO Level: [3175-3200) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3200_3225_ENMO_day,Minutes in ENMO Level: [3200-3225) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3225_3250_ENMO_day,Minutes in ENMO Level: [3225-3250) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3250_3275_ENMO_day,Minutes in ENMO Level: [3250-3275) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3275_3300_ENMO_day,Minutes in ENMO Level: [3275-3300) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3300_3325_ENMO_day,Minutes in ENMO Level: [3300-3325) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3325_3350_ENMO_day,Minutes in ENMO Level: [3325-3350) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3350_3375_ENMO_day,Minutes in ENMO Level: [3350-3375) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3375_3400_ENMO_day,Minutes in ENMO Level: [3375-3400) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3400_3425_ENMO_day,Minutes in ENMO Level: [3400-3425) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3425_3450_ENMO_day,Minutes in ENMO Level: [3425-3450) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3450_3475_ENMO_day,Minutes in ENMO Level: [3450-3475) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3475_3500_ENMO_day,Minutes in ENMO Level: [3475-3500) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3500_3525_ENMO_day,Minutes in ENMO Level: [3500-3525) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3525_3550_ENMO_day,Minutes in ENMO Level: [3525-3550) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3550_3575_ENMO_day,Minutes in ENMO Level: [3550-3575) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3575_3600_ENMO_day,Minutes in ENMO Level: [3575-3600) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3600_3625_ENMO_day,Minutes in ENMO Level: [3600-3625) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3625_3650_ENMO_day,Minutes in ENMO Level: [3625-3650) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3650_3675_ENMO_day,Minutes in ENMO Level: [3650-3675) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3675_3700_ENMO_day,Minutes in ENMO Level: [3675-3700) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3700_3725_ENMO_day,Minutes in ENMO Level: [3700-3725) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3725_3750_ENMO_day,Minutes in ENMO Level: [3725-3750) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3750_3775_ENMO_day,Minutes in ENMO Level: [3750-3775) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3775_3800_ENMO_day,Minutes in ENMO Level: [3775-3800) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3800_3825_ENMO_day,Minutes in ENMO Level: [3800-3825) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3825_3850_ENMO_day,Minutes in ENMO Level: [3825-3850) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3850_3875_ENMO_day,Minutes in ENMO Level: [3850-3875) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3875_3900_ENMO_day,Minutes in ENMO Level: [3875-3900) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3900_3925_ENMO_day,Minutes in ENMO Level: [3900-3925) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3925_3950_ENMO_day,Minutes in ENMO Level: [3925-3950) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3950_3975_ENMO_day,Minutes in ENMO Level: [3950-3975) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_3975_4000_ENMO_day,Minutes in ENMO Level: [3975-4000) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4000_4025_ENMO_day,Minutes in ENMO Level: [4000-4025) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4025_4050_ENMO_day,Minutes in ENMO Level: [4025-4050) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4050_4075_ENMO_day,Minutes in ENMO Level: [4050-4075) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4075_4100_ENMO_day,Minutes in ENMO Level: [4075-4100) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4100_4125_ENMO_day,Minutes in ENMO Level: [4100-4125) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4125_4150_ENMO_day,Minutes in ENMO Level: [4125-4150) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4150_4175_ENMO_day,Minutes in ENMO Level: [4150-4175) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4175_4200_ENMO_day,Minutes in ENMO Level: [4175-4200) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4200_4225_ENMO_day,Minutes in ENMO Level: [4200-4225) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4225_4250_ENMO_day,Minutes in ENMO Level: [4225-4250) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4250_4275_ENMO_day,Minutes in ENMO Level: [4250-4275) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4275_4300_ENMO_day,Minutes in ENMO Level: [4275-4300) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4300_4325_ENMO_day,Minutes in ENMO Level: [4300-4325) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4325_4350_ENMO_day,Minutes in ENMO Level: [4325-4350) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4350_4375_ENMO_day,Minutes in ENMO Level: [4350-4375) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4375_4400_ENMO_day,Minutes in ENMO Level: [4375-4400) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4400_4425_ENMO_day,Minutes in ENMO Level: [4400-4425) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4425_4450_ENMO_day,Minutes in ENMO Level: [4425-4450) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4450_4475_ENMO_day,Minutes in ENMO Level: [4450-4475) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4475_4500_ENMO_day,Minutes in ENMO Level: [4475-4500) mg
sharew8_rel9-0-0_gv_accelerometer_day.dta,8,GGIR_4500_4525_ENMO_day,Minutes in ENMO Level: [4500-4525) mg
